Date,Close,Volume
2016-06-21,23.977501,142185600
2016-06-22,23.887501,116876400
2016-06-23,24.025000,128960800
2016-06-24,23.350000,301245600
2016-06-27,23.010000,181958400
2016-06-28,23.397499,161779600
2016-06-29,23.600000,146124000
2016-06-30,23.900000,143345600
2016-07-01,23.972500,104106000
2016-07-05,23.747499,110820800
2016-07-06,23.882500,123796400
2016-07-07,23.985001,100558400
2016-07-08,24.170000,115648400
2016-07-11,24.245001,95179600
2016-07-12,24.355000,96670000
2016-07-13,24.217501,103568800
2016-07-14,24.697500,155676000
2016-07-15,24.695000,120548000
2016-07-18,24.957500,145975600
2016-07-19,24.967501,95119600
2016-07-20,24.990000,105104000
2016-07-21,24.857500,130808000
2016-07-22,24.665001,113254800
2016-07-25,24.334999,161531600
2016-07-26,24.167500,224959200
2016-07-27,25.737499,369379200
2016-07-28,26.084999,159479200
2016-07-29,26.052500,110934800
2016-08-01,26.512501,152671600
2016-08-02,26.120001,135266400
2016-08-03,26.447500,120810400
2016-08-04,26.467501,109634800
2016-08-05,26.870001,162213600
2016-08-08,27.092501,112148800
2016-08-09,27.202499,105260800
2016-08-10,27.000000,96034000
2016-08-11,26.982500,109938000
2016-08-12,27.045000,74641600
2016-08-15,27.370001,103472800
2016-08-16,27.344999,135177600
2016-08-17,27.305000,101424000
2016-08-18,27.270000,87938800
2016-08-19,27.340000,101472400
2016-08-22,27.127501,103280800
2016-08-23,27.212500,85030800
2016-08-24,27.007500,94700400
2016-08-25,26.892500,100344800
2016-08-26,26.735001,111065200
2016-08-29,26.705000,99881200
2016-08-30,26.500000,99455600
2016-08-31,26.525000,118649600
2016-09-01,26.682501,106806000
2016-09-02,26.932501,107210000
2016-09-06,26.924999,107521600
2016-09-07,27.090000,169457200
2016-09-08,26.379999,212008000
2016-09-09,25.782499,186228000
2016-09-12,26.360001,181171200
2016-09-13,26.987499,248704800
2016-09-14,27.942499,443554800
2016-09-15,28.892500,359934400
2016-09-16,28.730000,319547600
2016-09-19,28.395000,188092000
2016-09-20,28.392500,138057200
2016-09-21,28.387501,144012800
2016-09-22,28.655001,124296000
2016-09-23,28.177500,209924800
2016-09-26,28.219999,119477600
2016-09-27,28.272499,98429600
2016-09-28,28.487499,118564400
2016-09-29,28.045000,143548000
2016-09-30,28.262501,145516400
2016-10-03,28.129999,86807200
2016-10-04,28.250000,118947200
2016-10-05,28.262501,85812400
2016-10-06,28.472500,115117200
2016-10-07,28.514999,97433600
2016-10-10,29.012501,144944000
2016-10-11,29.075001,256164000
2016-10-12,29.334999,150347200
2016-10-13,29.245001,140769600
2016-10-14,29.407499,142608800
2016-10-17,29.387501,94499600
2016-10-18,29.367500,98214000
2016-10-19,29.280001,80138400
2016-10-20,29.264999,96503200
2016-10-21,29.150000,92770800
2016-10-24,29.412500,94154800
2016-10-25,29.562500,192516000
2016-10-26,28.897499,264536800
2016-10-27,28.620001,138248000
2016-10-28,28.430000,151446800
2016-10-31,28.385000,105677600
2016-11-01,27.872499,175303200
2016-11-02,27.897499,113326800
2016-11-03,27.457500,107730400
2016-11-04,27.209999,123348000
2016-11-07,27.602501,130240000
2016-11-08,27.764999,97016800
2016-11-09,27.719999,236705600
2016-11-10,26.947500,228538000
2016-11-11,27.107500,136575600
2016-11-14,26.427500,204702000
2016-11-15,26.777500,129058000
2016-11-16,27.497499,235362000
2016-11-17,27.487499,110528000
2016-11-18,27.514999,113715600
2016-11-21,27.932501,117058400
2016-11-22,27.950001,103862000
2016-11-23,27.807501,109705600
2016-11-25,27.947500,45903600
2016-11-28,27.892500,108776000
2016-11-29,27.865000,114115200
2016-11-30,27.629999,144649200
2016-12-01,27.372499,148347600
2016-12-02,27.475000,106112000
2016-12-05,27.277500,137298000
2016-12-06,27.487499,104782000
2016-12-07,27.757500,119994800
2016-12-08,28.030001,108273200
2016-12-09,28.487499,137610400
2016-12-12,28.325001,105497600
2016-12-13,28.797501,174935200
2016-12-14,28.797501,136127200
2016-12-15,28.955000,186098000
2016-12-16,28.992500,177404400
2016-12-19,29.160000,111117600
2016-12-20,29.237499,85700000
2016-12-21,29.264999,95132800
2016-12-22,29.072500,104343600
2016-12-23,29.129999,56998000
2016-12-27,29.315001,73187600
2016-12-28,29.190001,83623600
2016-12-29,29.182501,60158000
2016-12-30,28.955000,122345200
2017-01-03,29.037500,115127600
2017-01-04,29.004999,84472400
2017-01-05,29.152500,88774400
2017-01-06,29.477501,127007600
2017-01-09,29.747499,134247600
2017-01-10,29.777500,97848400
2017-01-11,29.937500,110354400
2017-01-12,29.812500,108344800
2017-01-13,29.760000,104447600
2017-01-17,30.000000,137759200
2017-01-18,29.997499,94852000
2017-01-19,29.945000,102389200
2017-01-20,30.000000,130391600
2017-01-23,30.020000,88200800
2017-01-24,29.992500,92844000
2017-01-25,30.469999,129510400
2017-01-26,30.485001,105350400
2017-01-27,30.487499,82251600
2017-01-30,30.407499,121510000
2017-01-31,30.337500,196804000
2017-02-01,32.187500,447940000
2017-02-02,32.132500,134841600
2017-02-03,32.270000,98029200
2017-02-06,32.572498,107383600
2017-02-07,32.882500,152735200
2017-02-08,33.009998,92016400
2017-02-09,33.105000,113399600
2017-02-10,33.029999,80262000
2017-02-13,33.322498,92141600
2017-02-14,33.755001,132904800
2017-02-15,33.877499,142492400
2017-02-16,33.837502,90338400
2017-02-17,33.930000,88792800
2017-02-21,34.174999,98028800
2017-02-22,34.277500,83347600
2017-02-23,34.132500,83152800
2017-02-24,34.165001,87106400
2017-02-27,34.232498,81029600
2017-02-28,34.247501,93931600
2017-03-01,34.947498,145658400
2017-03-02,34.740002,104844000
2017-03-03,34.945000,84432400
2017-03-06,34.834999,87000000
2017-03-07,34.880001,69785200
2017-03-08,34.750000,74828800
2017-03-09,34.669998,88623600
2017-03-10,34.785000,78451200
2017-03-13,34.799999,69686800
2017-03-14,34.747501,61236400
2017-03-15,35.115002,102767200
2017-03-16,35.172501,76928000
2017-03-17,34.997501,175540000
2017-03-20,35.365002,86168000
2017-03-21,34.959999,158119600
2017-03-22,35.355000,103440800
2017-03-23,35.230000,81385200
2017-03-24,35.160000,89582400
2017-03-27,35.220001,94300400
2017-03-28,35.950001,133499200
2017-03-29,36.029999,116760000
2017-03-30,35.982498,84829200
2017-03-31,35.915001,78646800
2017-04-03,35.924999,79942800
2017-04-04,36.192501,79565600
2017-04-05,36.005001,110871600
2017-04-06,35.915001,84596000
2017-04-07,35.834999,66688800
2017-04-10,35.792500,75733600
2017-04-11,35.407501,121517600
2017-04-12,35.450001,81400000
2017-04-13,35.262501,71291600
2017-04-17,35.457500,66328400
2017-04-18,35.299999,58790000
2017-04-19,35.169998,69313600
2017-04-20,35.610001,93278400
2017-04-21,35.567501,69283600
2017-04-24,35.910000,68537200
2017-04-25,36.132500,75486000
2017-04-26,35.919998,80164800
2017-04-27,35.947498,56985200
2017-04-28,35.912498,83441600
2017-05-01,36.645000,134411600
2017-05-02,36.877499,181408800
2017-05-03,36.764999,182788000
2017-05-04,36.632500,93487600
2017-05-05,37.240002,109310800
2017-05-08,38.252499,195009600
2017-05-09,38.497501,156521600
2017-05-10,38.314999,103222800
2017-05-11,38.487499,109020400
2017-05-12,39.025002,130108000
2017-05-15,38.924999,104038800
2017-05-16,38.867500,80194000
2017-05-17,37.562500,203070800
2017-05-18,38.134998,134272800
2017-05-19,38.264999,107843200
2017-05-22,38.497501,91865600
2017-05-23,38.450001,79675600
2017-05-24,38.334999,76712000
2017-05-25,38.467499,76942400
2017-05-26,38.402500,87710400
2017-05-30,38.417500,80507600
2017-05-31,38.189999,97804800
2017-06-01,38.294998,65616400
2017-06-02,38.862499,111082800
2017-06-05,38.482498,101326800
2017-06-06,38.612499,106499600
2017-06-07,38.842499,84278400
2017-06-08,38.747501,85003200
2017-06-09,37.244999,259530800
2017-06-12,36.355000,289229200
2017-06-13,36.647499,136661600
2017-06-14,36.290001,126124800
2017-06-15,36.072498,128661600
2017-06-16,35.567501,201444400
2017-06-19,36.584999,130165600
2017-06-20,36.252499,99600400
2017-06-21,36.467499,85063200
2017-06-22,36.407501,76425200
2017-06-23,36.570000,141757600
2017-06-26,36.455002,102769600
2017-06-27,35.932499,99047600
2017-06-28,36.457500,88329600
2017-06-29,35.919998,125997600
2017-06-30,36.005001,92096400
2017-07-03,35.875000,57111200
2017-07-05,36.022499,86278400
2017-07-06,35.682499,96515200
2017-07-07,36.044998,76806800
2017-07-10,36.264999,84362400
2017-07-11,36.382500,79127200
2017-07-12,36.435001,99538000
2017-07-13,36.942501,100797600
2017-07-14,37.259998,80528400
2017-07-17,37.389999,95174000
2017-07-18,37.520000,71475200
2017-07-19,37.755001,83692000
2017-07-20,37.584999,68974800
2017-07-21,37.567501,105010400
2017-07-24,38.022499,85972800
2017-07-25,38.185001,75415600
2017-07-26,38.365002,63124000
2017-07-27,37.639999,129905200
2017-07-28,37.375000,68854800
2017-07-31,37.182499,79383600
2017-08-01,37.512501,141474400
2017-08-02,39.285000,279747200
2017-08-03,38.892502,108389200
2017-08-04,39.097500,82239600
2017-08-07,39.702499,87481200
2017-08-08,40.020000,144823600
2017-08-09,40.264999,104526000
2017-08-10,38.830002,163217200
2017-08-11,39.369999,105028400
2017-08-14,39.962502,88490800
2017-08-15,40.400002,117862000
2017-08-16,40.237499,110686400
2017-08-17,39.465000,111762400
2017-08-18,39.375000,109712400
2017-08-21,39.302502,105474000
2017-08-22,39.945000,86418400
2017-08-23,39.994999,77596400
2017-08-24,39.817501,79275600
2017-08-25,39.965000,101920400
2017-08-28,40.367500,103864000
2017-08-29,40.727501,118067600
2017-08-30,40.837502,109078400
2017-08-31,41.000000,107140400
2017-09-01,41.012501,66364400
2017-09-05,40.520000,117874000
2017-09-06,40.477501,86606800
2017-09-07,40.314999,87714000
2017-09-08,39.657501,114446000
2017-09-11,40.375000,126323200
2017-09-12,40.215000,286856000
2017-09-13,39.912498,179629600
2017-09-14,39.570000,95042800
2017-09-15,39.970001,196458400
2017-09-18,39.667500,113077600
2017-09-19,39.682499,83242400
2017-09-20,39.017502,211805600
2017-09-21,38.347500,150046800
2017-09-22,37.972500,186581600
2017-09-25,37.637501,177549200
2017-09-26,38.285000,146640000
2017-09-27,38.557499,102016800
2017-09-28,38.320000,88022000
2017-09-29,38.529999,105199200
2017-10-02,38.452499,74795200
2017-10-03,38.619999,64921200
2017-10-04,38.369999,80655200
2017-10-05,38.847500,85135200
2017-10-06,38.825001,69630400
2017-10-09,38.959999,65051600
2017-10-10,38.974998,62468000
2017-10-11,39.137501,67622400
2017-10-12,39.000000,64500400
2017-10-13,39.247501,65576800
2017-10-16,39.970001,96486000
2017-10-17,40.117500,75989200
2017-10-18,39.939999,65496800
2017-10-19,38.994999,170336800
2017-10-20,39.062500,95896400
2017-10-23,39.042500,87937200
2017-10-24,39.275002,71028800
2017-10-25,39.102501,84828400
2017-10-26,39.352501,68002000
2017-10-27,40.762501,177816800
2017-10-30,41.680000,178803200
2017-10-31,42.259998,144187200
2017-11-01,41.722500,134551200
2017-11-02,42.027500,165573600
2017-11-03,43.125000,237594400
2017-11-06,43.562500,140105200
2017-11-07,43.702499,97446000
2017-11-08,44.060001,97638000
2017-11-09,43.970001,117930400
2017-11-10,43.667500,100582000
2017-11-13,43.492500,67928400
2017-11-14,42.834999,99130000
2017-11-15,42.270000,116632400
2017-11-16,42.775002,94550000
2017-11-17,42.537498,87598000
2017-11-20,42.494999,65049600
2017-11-21,43.285000,100525200
2017-11-22,43.740002,102355600
2017-11-24,43.742500,56106800
2017-11-27,43.522499,82867200
2017-11-28,43.267502,105715200
2017-11-29,42.369999,166665600
2017-11-30,42.962502,166108800
2017-12-01,42.762501,159037200
2017-12-04,42.450001,130169600
2017-12-05,42.410000,109400800
2017-12-06,42.252499,114240000
2017-12-07,42.330002,102693200
2017-12-08,42.342499,93420800
2017-12-11,43.167500,141095200
2017-12-12,42.924999,77636800
2017-12-13,43.067501,95273600
2017-12-14,43.055000,81906000
2017-12-15,43.492500,160677200
2017-12-18,44.105000,117684400
2017-12-19,43.634998,109745600
2017-12-20,43.587502,93902400
2017-12-21,43.752499,83799600
2017-12-22,43.752499,65397600
2017-12-26,42.642502,132742000
2017-12-27,42.650002,85992800
2017-12-28,42.770000,65920800
2017-12-29,42.307499,103999600
2018-01-02,43.064999,102223600
2018-01-03,43.057499,118071600
2018-01-04,43.257500,89738400
2018-01-05,43.750000,94640000
2018-01-08,43.587502,82271200
2018-01-09,43.582500,86336000
2018-01-10,43.572498,95839600
2018-01-11,43.820000,74670800
2018-01-12,44.272499,101672400
2018-01-16,44.047501,118263600
2018-01-17,44.775002,137547200
2018-01-18,44.814999,124773600
2018-01-19,44.615002,129700400
2018-01-22,44.250000,108434400
2018-01-23,44.259998,130756400
2018-01-24,43.555000,204420400
2018-01-25,42.777500,166116000
2018-01-26,42.877499,156572000
2018-01-29,41.990002,202561600
2018-01-30,41.742500,184192800
2018-01-31,41.857498,129915600
2018-02-01,41.945000,188923200
2018-02-02,40.125000,346375200
2018-02-05,39.122501,290954000
2018-02-06,40.757500,272975200
2018-02-07,39.884998,206434400
2018-02-08,38.787498,217562000
2018-02-09,39.102501,282690400
2018-02-12,40.677502,243278000
2018-02-13,41.084999,130196800
2018-02-14,41.842499,162579600
2018-02-15,43.247501,204588800
2018-02-16,43.107498,160704400
2018-02-20,42.962502,135722000
2018-02-21,42.767502,149886400
2018-02-22,43.125000,123967600
2018-02-23,43.875000,135249600
2018-02-26,44.742500,152648800
2018-02-27,44.597500,155712400
2018-02-28,44.529999,151128400
2018-03-01,43.750000,195208000
2018-03-02,44.052502,153816000
2018-03-05,44.205002,113605600
2018-03-06,44.167500,95154000
2018-03-07,43.757500,126814000
2018-03-08,44.235001,95096400
2018-03-09,44.994999,128740800
2018-03-12,45.430000,128828400
2018-03-13,44.992500,126774000
2018-03-14,44.610001,117473600
2018-03-15,44.662498,90975200
2018-03-16,44.505001,157618800
2018-03-19,43.825001,133787200
2018-03-20,43.810001,78597600
2018-03-21,42.817501,148219600
2018-03-22,42.212502,165963200
2018-03-23,41.235001,164115200
2018-03-26,43.192501,150164800
2018-03-27,42.084999,163690400
2018-03-28,41.619999,166674000
2018-03-29,41.945000,153594000
2018-04-02,41.669998,150347200
2018-04-03,42.097500,121112000
2018-04-04,42.902500,138422000
2018-04-05,43.200001,107732800
2018-04-06,42.095001,140021200
2018-04-09,42.512501,116070800
2018-04-10,43.312500,113634400
2018-04-11,43.110001,89726400
2018-04-12,43.535000,91557200
2018-04-13,43.682499,100497200
2018-04-16,43.955002,86313600
2018-04-17,44.560001,106421600
2018-04-18,44.459999,83018000
2018-04-19,43.200001,139235200
2018-04-20,41.430000,261964400
2018-04-23,41.310001,146062000
2018-04-24,40.735001,134768000
2018-04-25,40.912498,113528400
2018-04-26,41.055000,111852000
2018-04-27,40.580002,142623200
2018-04-30,41.314999,169709600
2018-05-01,42.275002,214277600
2018-05-02,44.142502,266157600
2018-05-03,44.222500,136272800
2018-05-04,45.957500,224805200
2018-05-07,46.290001,169805600
2018-05-08,46.512501,113611200
2018-05-09,46.840000,92844800
2018-05-10,47.509998,111957200
2018-05-11,47.147499,104848800
2018-05-14,47.037498,83115200
2018-05-15,46.610001,94780800
2018-05-16,47.044998,76732400
2018-05-17,46.747501,69176000
2018-05-18,46.577499,73190800
2018-05-21,46.907501,73603200
2018-05-22,46.790001,60962800
2018-05-23,47.090000,80233600
2018-05-24,47.037498,92936000
2018-05-25,47.145000,69844000
2018-05-29,46.974998,90056400
2018-05-30,46.875000,74762000
2018-05-31,46.717499,109931200
2018-06-01,47.560001,93770000
2018-06-04,47.957500,105064800
2018-06-05,48.327499,86264000
2018-06-06,48.494999,83734400
2018-06-07,48.365002,85388800
2018-06-08,47.924999,106627200
2018-06-11,47.807499,73234000
2018-06-12,48.070000,67644400
2018-06-13,47.674999,86553600
2018-06-14,47.700001,86440400
2018-06-15,47.209999,246876800
2018-06-18,47.185001,73939600
2018-06-19,46.422501,134314000
2018-06-20,46.625000,82514800
2018-06-21,46.365002,102847600
2018-06-22,46.230000,108801600
2018-06-25,45.542500,126652400
2018-06-26,46.107498,98276800
2018-06-27,46.040001,101141200
2018-06-28,46.375000,69460800
2018-06-29,46.277500,90950800
2018-07-02,46.794998,70925200
2018-07-03,45.980000,55819200
2018-07-05,46.349998,66416800
2018-07-06,46.992500,69940800
2018-07-09,47.645000,79026400
2018-07-10,47.587502,63756400
2018-07-11,46.970001,75326000
2018-07-12,47.757500,72164400
2018-07-13,47.832500,50055600
2018-07-16,47.727501,60172400
2018-07-17,47.862499,62138000
2018-07-18,47.599998,65573600
2018-07-19,47.970001,81147200
2018-07-20,47.860001,82704800
2018-07-23,47.902500,63957600
2018-07-24,48.250000,74791600
2018-07-25,48.705002,66839600
2018-07-26,48.552502,76304000
2018-07-27,47.744999,96096000
2018-07-30,47.477501,84118000
2018-07-31,47.572498,157492000
2018-08-01,50.375000,271742800
2018-08-02,51.847500,249616000
2018-08-03,51.997501,133789600
2018-08-06,52.267502,101701600
2018-08-07,51.777500,102349600
2018-08-08,51.812500,90102000
2018-08-09,52.220001,93970400
2018-08-10,51.882500,98444800
2018-08-13,52.217499,103563600
2018-08-14,52.437500,82992000
2018-08-15,52.560001,115230400
2018-08-16,53.330002,114001600
2018-08-17,54.395000,141708000
2018-08-20,53.865002,121150800
2018-08-21,53.759998,104639200
2018-08-22,53.762501,76072400
2018-08-23,53.872501,75532800
2018-08-24,54.040001,73905600
2018-08-27,54.485001,82100400
2018-08-28,54.924999,91107200
2018-08-29,55.744999,109019200
2018-08-30,56.257500,195175200
2018-08-31,56.907501,173360400
2018-09-04,57.090000,109560400
2018-09-05,56.717499,133332000
2018-09-06,55.775002,137160000
2018-09-07,55.325001,150479200
2018-09-10,54.582500,158066000
2018-09-11,55.962502,142996000
2018-09-12,55.267502,197114800
2018-09-13,56.602501,166825600
2018-09-14,55.959999,127997200
2018-09-17,54.470001,148780400
2018-09-18,54.560001,126286800
2018-09-19,54.592499,108495200
2018-09-20,55.007500,106435200
2018-09-21,54.415001,384986800
2018-09-24,55.197498,110773600
2018-09-25,55.547501,98217600
2018-09-26,55.105000,95938800
2018-09-27,56.237499,120724800
2018-09-28,56.435001,91717600
2018-10-01,56.814999,94403200
2018-10-02,57.320000,99152800
2018-10-03,58.017502,114619200
2018-10-04,56.997501,128168000
2018-10-05,56.072498,134322000
2018-10-08,55.942501,118655600
2018-10-09,56.717499,107564000
2018-10-10,54.090000,167962400
2018-10-11,53.612499,212497600
2018-10-12,55.527500,161351600
2018-10-15,54.340000,123164000
2018-10-16,55.537498,116736000
2018-10-17,55.297501,91541600
2018-10-18,54.005001,130325200
2018-10-19,54.827499,132314800
2018-10-22,55.162498,115168400
2018-10-23,55.682499,155071200
2018-10-24,53.772499,163702000
2018-10-25,54.950001,119423200
2018-10-26,54.075001,189033600
2018-10-29,53.060001,183742000
2018-10-30,53.325001,146640000
2018-10-31,54.715000,153435600
2018-11-01,55.555000,233292800
2018-11-02,51.869999,365314800
2018-11-05,50.397499,264654800
2018-11-06,50.942501,127531600
2018-11-07,52.487499,133697600
2018-11-08,52.122501,101450400
2018-11-09,51.117500,137463200
2018-11-12,48.542500,204542000
2018-11-13,48.057499,187531600
2018-11-14,46.700001,243204000
2018-11-15,47.852501,185915200
2018-11-16,48.382500,147713200
2018-11-19,46.465000,167701200
2018-11-20,44.244999,271300800
2018-11-21,44.195000,124496800
2018-11-23,43.072498,94496000
2018-11-26,43.654999,179994000
2018-11-27,43.560001,165549600
2018-11-28,45.235001,184250000
2018-11-29,44.887501,167080000
2018-11-30,44.645000,158126000
2018-12-03,46.205002,163210000
2018-12-04,44.172501,165377200
2018-12-06,43.680000,172393600
2018-12-07,42.122501,169126400
2018-12-10,42.400002,248104000
2018-12-11,42.157501,189126800
2018-12-12,42.275002,142510800
2018-12-13,42.737499,127594400
2018-12-14,41.369999,162814800
2018-12-17,40.985001,177151600
2018-12-18,41.517502,135366000
2018-12-19,40.222500,196189200
2018-12-20,39.207500,259092000
2018-12-21,37.682499,382978400
2018-12-24,36.707500,148676800
2018-12-26,39.292500,234330000
2018-12-27,39.037498,212468400
2018-12-28,39.057499,169165600
2018-12-31,39.435001,140014000
2019-01-02,39.480000,148158800
2019-01-03,35.547501,365248800
2019-01-04,37.064999,234428400
2019-01-07,36.982498,219111200
2019-01-08,37.687500,164101200
2019-01-09,38.327499,180396400
2019-01-10,38.450001,143122800
2019-01-11,38.072498,108092800
2019-01-14,37.500000,129756800
2019-01-15,38.267502,114843600
2019-01-16,38.735001,122278800
2019-01-17,38.965000,119284800
2019-01-18,39.205002,135004000
2019-01-22,38.325001,121576000
2019-01-23,38.480000,92522400
2019-01-24,38.174999,101766000
2019-01-25,39.439999,134142000
2019-01-28,39.075001,104768400
2019-01-29,38.669998,166348800
2019-01-30,41.312500,244439200
2019-01-31,41.610001,162958400
2019-02-01,41.630001,130672400
2019-02-04,42.812500,125982000
2019-02-05,43.544998,144406400
2019-02-06,43.560001,112958400
2019-02-07,42.735001,126966800
2019-02-08,42.602501,95280000
2019-02-11,42.357498,83973600
2019-02-12,42.722500,89134000
2019-02-13,42.544998,89960800
2019-02-14,42.700001,87342800
2019-02-15,42.605000,98507200
2019-02-19,42.732498,75891200
2019-02-20,43.007500,104457600
2019-02-21,42.764999,68998800
2019-02-22,43.242500,75652800
2019-02-25,43.557499,87493600
2019-02-26,43.582500,68280800
2019-02-27,43.717499,111341600
2019-02-28,43.287498,112861600
2019-03-01,43.742500,103544800
2019-03-04,43.962502,109744800
2019-03-05,43.882500,78949600
2019-03-06,43.630001,83241600
2019-03-07,43.125000,99185600
2019-03-08,43.227501,95997600
2019-03-11,44.724998,128044000
2019-03-12,45.227501,129870400
2019-03-13,45.427502,124130000
2019-03-14,45.932499,94318000
2019-03-15,46.529999,156171600
2019-03-18,47.005001,104879200
2019-03-19,46.632500,126585600
2019-03-20,47.040001,124140800
2019-03-21,48.772499,204136800
2019-03-22,47.762501,169630800
2019-03-25,47.185001,175381200
2019-03-26,46.697498,199202000
2019-03-27,47.117500,119393600
2019-03-28,47.180000,83121600
2019-03-29,47.487499,94256000
2019-04-01,47.810001,111448000
2019-04-02,48.505001,91062800
2019-04-03,48.837502,93087200
2019-04-04,48.922501,76457200
2019-04-05,49.250000,74106400
2019-04-08,50.025002,103526800
2019-04-09,49.875000,143072800
2019-04-10,50.154999,86781200
2019-04-11,49.737499,83603200
2019-04-12,49.717499,111042800
2019-04-15,49.807499,70146400
2019-04-16,49.812500,102785600
2019-04-17,50.782501,115627200
2019-04-18,50.965000,96783200
2019-04-22,51.132500,77758000
2019-04-23,51.869999,93292000
2019-04-24,51.790001,70162400
2019-04-25,51.320000,74172800
2019-04-26,51.075001,74596400
2019-04-29,51.152500,88818800
2019-04-30,50.167500,186139600
2019-05-01,52.630001,259309200
2019-05-02,52.287498,127985200
2019-05-03,52.937500,83569600
2019-05-06,52.119999,129772400
2019-05-07,50.715000,155054800
2019-05-08,50.724998,105358000
2019-05-09,50.180000,139634400
2019-05-10,49.294998,164834800
2019-05-13,46.430000,229722400
2019-05-14,47.165001,146118800
2019-05-15,47.730000,106178800
2019-05-16,47.520000,132125600
2019-05-17,47.250000,131516400
2019-05-20,45.772499,154449200
2019-05-21,46.650002,113459200
2019-05-22,45.695000,118994400
2019-05-23,44.915001,146118800
2019-05-24,44.742500,94858800
2019-05-28,44.557499,111792800
2019-05-29,44.345001,113924800
2019-05-30,44.575001,84873600
2019-05-31,43.767502,108174400
2019-06-03,43.325001,161584400
2019-06-04,44.910000,123872000
2019-06-05,45.634998,119093600
2019-06-06,46.305000,90105200
2019-06-07,47.537498,122737600
2019-06-10,48.145000,104883600
2019-06-11,48.702499,107731600
2019-06-12,48.547501,73012800
2019-06-13,48.537498,86698400
2019-06-14,48.185001,75046000
2019-06-17,48.472500,58676400
2019-06-18,49.612499,106204000
2019-06-19,49.467499,84496800
2019-06-20,49.865002,86056000
2019-06-21,49.695000,191202400
2019-06-24,49.645000,72881600
2019-06-25,48.892502,84281200
2019-06-26,49.950001,104270000
2019-06-27,49.935001,83598800
2019-06-28,49.480000,124442400
2019-07-01,50.387501,109012000
2019-07-02,50.682499,67740800
2019-07-03,51.102501,45448000
2019-07-05,51.057499,69062000
2019-07-08,50.005001,101354400
2019-07-09,50.310001,82312000
2019-07-10,50.807499,71588400
2019-07-11,50.437500,80767200
2019-07-12,50.825001,70380800
2019-07-15,51.302502,67789600
2019-07-16,51.125000,67467200
2019-07-17,50.837502,56430000
2019-07-18,51.415001,74162400
2019-07-19,50.647499,83717200
2019-07-22,51.805000,89111600
2019-07-23,52.209999,73420800
2019-07-24,52.167500,59966400
2019-07-25,51.755001,55638400
2019-07-26,51.935001,70475600
2019-07-29,52.419998,86693600
2019-07-30,52.195000,135742800
2019-07-31,53.259998,277125600
2019-08-01,52.107498,216071600
2019-08-02,51.005001,163448400
2019-08-05,48.334999,209572000
2019-08-06,49.250000,143299200
2019-08-07,49.759998,133457600
2019-08-08,50.857498,108038000
2019-08-09,50.247501,98478800
2019-08-12,50.119999,89927600
2019-08-13,52.242500,188874000
2019-08-14,50.687500,146189600
2019-08-15,50.435001,108909600
2019-08-16,51.625000,110481600
2019-08-19,52.587502,97654400
2019-08-20,52.590000,107537200
2019-08-21,53.160000,86141600
2019-08-22,53.115002,89014800
2019-08-23,50.660000,187272000
2019-08-26,51.622501,104174400
2019-08-27,51.040001,103493200
2019-08-28,51.382500,63755200
2019-08-29,52.252499,83962000
2019-08-30,52.185001,84573600
2019-09-03,51.424999,80092000
2019-09-04,52.297501,76752400
2019-09-05,53.320000,95654800
2019-09-06,53.314999,77449200
2019-09-09,53.542500,109237600
2019-09-10,54.174999,127111600
2019-09-11,55.897499,177158400
2019-09-12,55.772499,128906800
2019-09-13,54.687500,159053200
2019-09-16,54.974998,84632400
2019-09-17,55.174999,73274800
2019-09-18,55.692501,101360000
2019-09-19,55.240002,88242400
2019-09-20,54.432499,221652400
2019-09-23,54.680000,76662000
2019-09-24,54.419998,124763200
2019-09-25,55.257500,87613600
2019-09-26,54.972500,75334000
2019-09-27,54.705002,101408000
2019-09-30,55.992500,103909600
2019-10-01,56.147499,139223200
2019-10-02,54.740002,138449200
2019-10-03,55.205002,114426000
2019-10-04,56.752499,138478800
2019-10-07,56.764999,122306000
2019-10-08,56.099998,111820000
2019-10-09,56.757500,74770400
2019-10-10,57.522499,113013600
2019-10-11,59.052502,166795600
2019-10-14,58.967499,96427600
2019-10-15,58.830002,87360000
2019-10-16,58.592499,73903200
2019-10-17,58.820000,67585200
2019-10-18,59.102501,97433600
2019-10-21,60.127499,87247200
2019-10-22,59.990002,82293600
2019-10-23,60.794998,75828800
2019-10-24,60.895000,69275200
2019-10-25,61.645000,73477200
2019-10-28,62.262501,96572800
2019-10-29,60.822498,142839600
2019-10-30,60.814999,124522000
2019-10-31,62.189999,139162000
2019-11-01,63.955002,151125200
2019-11-04,64.375000,103272000
2019-11-05,64.282501,79897600
2019-11-06,64.309998,75864400
2019-11-07,64.857498,94940400
2019-11-08,65.035004,69986400
2019-11-11,65.550003,81821200
2019-11-12,65.489998,87388800
2019-11-13,66.117500,102734400
2019-11-14,65.660004,89182800
2019-11-15,66.440002,100206400
2019-11-18,66.775002,86703200
2019-11-19,66.572502,76167200
2019-11-20,65.797501,106234400
2019-11-21,65.502502,121395200
2019-11-22,65.445000,65325200
2019-11-25,66.592499,84020400
2019-11-26,66.072502,105207600
2019-11-27,66.959999,65235600
2019-11-29,66.812500,46617600
2019-12-02,66.040001,94487200
2019-12-03,64.862503,114430400
2019-12-04,65.434998,67181600
2019-12-05,66.394997,74424400
2019-12-06,67.677498,106075600
2019-12-09,66.730003,128042400
